Date,TSLA,VGT,VOO,VTI
2022-07-08 00:00:00-04:00,250.76333618164062,337.5249938964844,347.30804443359375,189.19573974609375
2022-07-11 00:00:00-04:00,234.3433380126953,332.1251525878906,343.3808898925781,186.80441284179688
2022-07-12 00:00:00-04:00,233.07000732421875,327.57281494140625,340.21197509765625,185.1907501220703
2022-07-13 00:00:00-04:00,237.0399932861328,326.8140563964844,338.62744140625,184.38392639160156
2022-07-14 00:00:00-04:00,238.31333923339844,329.0114440917969,337.7331848144531,183.5673828125
2022-07-15 00:00:00-04:00,240.06666564941406,335.0516662597656,344.1196594238281,187.13490295410156
2022-07-18 00:00:00-04:00,240.54666137695312,332.026611328125,341.27154541015625,185.84205627441406
2022-07-19 00:00:00-04:00,245.52999877929688,342.0181884765625,350.5352478027344,191.03297424316406
2022-07-20 00:00:00-04:00,247.5,348.4131774902344,352.78070068359375,192.5785675048828
2022-07-21 00:00:00-04:00,271.7066650390625,353.4779052734375,356.34820556640625,194.4838409423828
2022-07-22 00:00:00-04:00,272.24334716796875,347.9598693847656,353.10150146484375,192.3743896484375
2022-07-25 00:00:00-04:00,268.4333190917969,345.72308349609375,353.4514465332031,192.6368865966797
2022-07-26 00:00:00-04:00,258.8599853515625,339.20989990234375,349.2132568359375,190.25527954101562
2022-07-27 00:00:00-04:00,274.82000732421875,353.8818664550781,358.3603515625,195.2517852783203
2022-07-28 00:00:00-04:00,280.8999938964844,358.9269714355469,362.8901672363281,197.7986297607422
2022-07-29 00:00:00-04:00,297.1499938964844,364.77996826171875,368.20733642578125,200.49127197265625
2022-08-01 00:00:00-04:00,297.27667236328125,364.1296691894531,367.0991516113281,200.0247039794922
2022-08-02 00:00:00-04:00,300.586669921875,362.24761962890625,364.7273864746094,198.9456787109375
2022-08-03 00:00:00-04:00,307.39666748046875,372.7515563964844,370.42364501953125,202.14382934570312
2022-08-04 00:00:00-04:00,308.6333312988281,373.9339599609375,370.1320495605469,201.94940185546875
2022-08-05 00:00:00-04:00,288.1700134277344,373.35260009765625,369.3641052246094,201.88134765625
2022-08-08 00:00:00-04:00,290.42333984375,370.7610778808594,369.0335998535156,202.0660400390625
2022-08-09 00:00:00-04:00,283.3333435058594,366.20880126953125,367.57550048828125,200.79261779785156
2022-08-10 00:00:00-04:00,294.3566589355469,377.3827209472656,375.2742004394531,205.37110900878906
2022-08-11 00:00:00-04:00,286.6300048828125,375.1951904296875,375.2742004394531,205.38084411621094
2022-08-12 00:00:00-04:00,300.0299987792969,382.98944091796875,381.6996154785156,208.93865966796875
